,cap.english,cap.universal,categories.content,categories.friend,categories.network,categories.sentiment,categories.temporal,categories.user,display_scores.content,display_scores.english,display_scores.friend,display_scores.network,display_scores.sentiment,display_scores.temporal,display_scores.universal,display_scores.user,scores.english,scores.universal,user.id_str,list2,bot
7142,0.110463768,0.325413494,0.398120617,0.403675302,0.374655042,0.640017119,0.583419726,0.239056859,2,2.6,2,1.9,3.2,2.9,3.6,1.2,0.527496824,0.724840216,51862191,#MAGA,FALSE
7143,0.110463768,0.325413494,0.398120617,0.403675302,0.374655042,0.640017119,0.583419726,0.239056859,2,2.6,2,1.9,3.2,2.9,3.6,1.2,0.527496824,0.724840216,51862191,#MAGA,FALSE
7144,0.110463768,0.325413494,0.398120617,0.403675302,0.374655042,0.640017119,0.583419726,0.239056859,2,2.6,2,1.9,3.2,2.9,3.6,1.2,0.527496824,0.724840216,51862191,#MAGA,FALSE
7145,0.110463768,0.325413494,0.398120617,0.403675302,0.374655042,0.640017119,0.583419726,0.239056859,2,2.6,2,1.9,3.2,2.9,3.6,1.2,0.527496824,0.724840216,51862191,#MAGA,FALSE
7146,0.110463768,0.325413494,0.398120617,0.403675302,0.374655042,0.640017119,0.583419726,0.239056859,2,2.6,2,1.9,3.2,2.9,3.6,1.2,0.527496824,0.724840216,51862191,#MAGA,FALSE
7147,0.110463768,0.325413494,0.398120617,0.403675302,0.374655042,0.640017119,0.583419726,0.239056859,2,2.6,2,1.9,3.2,2.9,3.6,1.2,0.527496824,0.724840216,51862191,#MAGA,FALSE
7148,0.110463768,0.325413494,0.398120617,0.403675302,0.374655042,0.640017119,0.583419726,0.239056859,2,2.6,2,1.9,3.2,2.9,3.6,1.2,0.527496824,0.724840216,51862191,#MAGA,FALSE
7149,0.110463768,0.325413494,0.398120617,0.403675302,0.374655042,0.640017119,0.583419726,0.239056859,2,2.6,2,1.9,3.2,2.9,3.6,1.2,0.527496824,0.724840216,51862191,#MAGA,FALSE
7150,0.110463768,0.325413494,0.398120617,0.403675302,0.374655042,0.640017119,0.583419726,0.239056859,2,2.6,2,1.9,3.2,2.9,3.6,1.2,0.527496824,0.724840216,51862191,#MAGA,FALSE
7151,0.001482813,0.005778301,0.188451281,0.198696697,0.269321703,0.30513937,0.137911216,0.040410786,0.9,0.2,1,1.3,1.5,0.7,0.6,0.2,0.035465933,0.119569867,855617917,#MAGA,FALSE
7152,0.024702039,0.021041094,0.188451281,0.244779764,0.143386718,0.110254451,0.275894648,0.144775381,0.9,1.4,1.2,0.7,0.6,1.4,1.3,0.7,0.286212062,0.251523348,916815762794467000,#MAGA,FALSE
7153,0.046773783,0.026940289,0.318160931,0.198696697,0.269321703,0.698843499,0.11725226,0.144775381,1.6,1.9,1,1.3,3.5,0.6,1.4,0.7,0.380551857,0.283782475,1015135801355550000,#MAGA,FALSE
7154,0.0099223,0.012907437,0.349176123,0.371898875,0.1160555,0.291206365,0.170117236,0.13546586,1.7,0.9,1.9,0.6,1.5,0.9,1,0.7,0.180767269,0.194667737,1424405210,#MAGA,FALSE
7155,0.125145748,0.531963409,0.318160931,0.617796595,0.553878927,0.264499589,0.083889305,0.904038251,1.6,2.7,3.1,2.8,1.3,0.4,4.1,4.5,0.548702008,0.824211883,1000562250468520000,#MAGA,TRUE
7156,0.002234495,0.007183846,0.11728456,0.326306901,0.184848764,0.046512789,0.20802936,0.058361975,0.6,0.3,1.6,0.9,0.2,1,0.7,0.3,0.062633878,0.13802619,707734128830058000,#MAGA,FALSE
7157,0.641146084,0.585642724,0.124704686,0.633476136,0.553878927,0.184096135,0.328061377,0.962590294,0.6,4.3,3.2,2.8,0.9,1.6,4.2,4.8,0.860167737,0.846820268,823262922881306000,#MAGA,TRUE
7158,0.021603217,0.030450445,0.449190615,0.356398198,0.129106336,0.239414795,0.491226002,0.7614882,2.2,1.3,1.8,0.6,1.2,2.5,1.5,3.8,0.269102246,0.300816712,923984024242028000,#MAGA,FALSE
7159,0.021603217,0.026940289,0.414955849,0.371898875,0.167245247,0.227500288,0.491226002,0.404932889,2.1,1.3,1.9,0.8,1.1,2.5,1.4,2,0.269102246,0.283782475,173119648,#MAGA,FALSE
7160,0.006826175,0.003940624,0.103588479,0.29758154,0.257541174,0.067807834,0.240328119,0.046849714,0.5,0.7,1.5,1.3,0.3,1.2,0.4,0.2,0.145897657,0.088995156,18028698,#MAGA,FALSE
7161,0.075832357,0.22121616,0.381522992,0.387667639,0.388985982,0.349059933,0.522204428,0.614256976,1.9,2.3,1.9,1.9,1.7,2.6,3.3,3.1,0.463592191,0.654559646,223896073,#MAGA,FALSE
7162,0.036578053,0.026940289,0.11728456,0.403675302,0.269321703,0.063717928,0.088777716,0.350504092,0.6,1.7,2,1.3,0.3,0.4,1.4,1.8,0.341219355,0.283782475,860089052128784000,#MAGA,FALSE
7163,0.011259347,0.010164988,0.124704686,0.188251402,0.235010835,0.067807834,0.20802936,0.096222209,0.6,1,0.9,1.2,0.3,1,0.9,0.5,0.193749479,0.170132427,4899354976,#MAGA,FALSE
7164,0.615972689,0.296768766,0.767062065,0.585720438,0.493368203,0.878020781,0.598403055,0.775241191,3.8,4.2,2.9,2.5,4.4,3,3.5,3.9,0.849585601,0.708112627,811020404856918000,#MAGA,FALSE
7165,0.004268306,0.009037049,0.140754288,0.23261518,0.346662998,0.379894796,0.475747179,0.21207915,0.7,0.5,1.2,1.7,1.9,2.4,0.8,1.1,0.108277007,0.158817464,634318836,#MAGA,FALSE
7166,0.085904092,0.199882599,0.188451281,0.419890699,0.15100759,0.174303676,0.568280683,0.922355737,0.9,2.4,2.1,0.8,0.9,2.8,3.2,4.6,0.484864583,0.63570684,961396190515523000,#MAGA,FALSE
7167,0.002412482,0.007183846,0.062020197,0.188251402,0.15100759,0.067807834,0.099331419,0.175909689,0.3,0.3,0.9,0.8,0.3,0.5,0.7,0.9,0.06783457,0.13802619,2573254507,#MAGA,FALSE
7168,0.286868665,0.1803031,0.518792632,0.585720438,0.842063538,0.698843499,0.758169543,0.684472733,2.6,3.4,2.9,4.2,3.5,3.8,3.1,3.4,0.688417762,0.616428063,827221434980253000,#MAGA,FALSE
7169,0.141573911,0.116935967,0.288678674,0.536297157,0.213883707,0.184096135,0.341868544,0.845781281,1.4,2.8,2.7,1.1,0.9,1.7,2.7,4.2,0.569731783,0.536176148,1043330664483960000,#MAGA,FALSE
7170,0.002080127,0.003940624,0.062020197,0.17823307,0.203851584,0.124012932,0.130705413,0.096222209,0.3,0.3,0.9,1,0.6,0.7,0.4,0.5,0.057807183,0.088995156,3000855388,#MAGA,FALSE
7171,0.03218322,0.043420869,0.066206203,0.387667639,0.088351497,0.04955679,0.130705413,0.775241191,0.3,1.6,1.9,0.4,0.2,0.7,1.8,3.9,0.322306022,0.355186217,893814016581173000,#MAGA,FALSE
7172,0.024702039,0.145776203,0.140754288,0.371898875,0.194173786,0.116958291,0.384849463,0.225281737,0.7,1.4,1.9,1,0.6,1.9,2.9,1.1,0.286212062,0.576808656,422220225,#MAGA,FALSE
7173,0.041425126,0.008048111,0.791067057,0.134339039,0.553878927,0.854960709,0.780168042,0.481061291,4,1.8,0.7,2.8,4.3,3.9,0.7,2.4,0.360651907,0.148120708,816164390965653000,#MAGA,FALSE
7174,0.052723484,0.067479061,0.767062065,0.244779764,0.448015507,0.624536584,0.460314811,0.632401321,3.8,2,1.2,2.2,3.1,2.3,2.2,3.2,0.400861391,0.433677434,456244958,#MAGA,FALSE
7175,0.008750694,0.011448498,0.140754288,0.51961296,0.122431359,0.08670852,0.240328119,0.037517839,0.7,0.8,2.6,0.6,0.4,1.2,0.9,0.2,0.168473166,0.182079031,350461897,#MAGA,FALSE
7176,0.012788431,0.021041094,0.158495458,0.126741841,0.346662998,0.072140034,0.074839956,0.225281737,0.8,1,0.6,1.7,0.4,0.4,1.3,1.1,0.207427967,0.251523348,948158836862484000,#MAGA,FALSE
7177,0.046773783,0.060559163,0.091326306,0.648878021,0.093366114,0.194309275,0.083889305,0.684472733,0.5,1.9,3.2,0.5,1,0.4,2.1,3.4,0.380551857,0.413569898,1051659973434970000,#MAGA,FALSE
7178,0.007724055,0.012907437,0.140754288,0.159457582,0.15100759,0.0384138,0.11725226,0.835428345,0.7,0.8,0.8,0.8,0.2,0.6,1,4.2,0.156855103,0.194667737,1037189123612790000,#MAGA,FALSE
7179,0.006043447,0.03867703,0.27456232,0.585720438,0.293877765,0.510678834,0.088777716,0.029986279,1.4,0.7,2.9,1.5,2.6,0.4,1.7,0.1,0.135582577,0.336555195,33618680,#MAGA,FALSE
7180,0.001828421,0.00521331,0.097285153,0.23261518,0.158958342,0.110254451,0.414585965,0.043516718,0.5,0.2,1.2,0.8,0.6,2.1,0.6,0.2,0.049183848,0.111167191,874647294,#MAGA,FALSE
7181,0.003134129,0.003626193,0.080385489,0.126741841,0.06307622,0.067807834,0.088777716,0.126666309,0.4,0.4,0.6,0.3,0.3,0.4,0.4,0.6,0.085924,0.082539663,382997671,#MAGA,FALSE
7182,0.003134129,0.003626193,0.080385489,0.126741841,0.06307622,0.067807834,0.088777716,0.126666309,0.4,0.4,0.6,0.3,0.3,0.4,0.4,0.6,0.085924,0.082539663,382997671,#MAGA,FALSE
7183,0.028225552,0.067479061,0.398120617,0.436280911,0.122431359,0.239414795,0.80069147,0.386453791,2,1.5,2.2,0.6,1.2,4,2.2,1.9,0.303957332,0.433677434,910670270863511000,#MAGA,FALSE
7184,0.938706315,0.885040207,0.958744005,0.747019268,0.958152287,0.884974923,0.868358773,0.910537248,4.8,4.8,3.7,4.8,4.4,4.3,4.8,4.6,0.963289157,0.950042715,999325987,#MAGA,TRUE
7185,0.2564674,0.325413494,0.318160931,0.387667639,0.360540536,0.251749932,0.301336415,0.775241191,1.6,3.3,1.9,1.8,1.3,1.5,3.6,3.9,0.669827127,0.724840216,821362524410945000,#MAGA,FALSE
7186,0.014543681,0.043420869,0.570665411,0.220878321,0.122431359,0.560327318,0.475747179,0.089707323,2.9,1.1,1.1,0.6,2.8,2.4,1.8,0.4,0.221806472,0.355186217,3884374874,#MAGA,FALSE
7187,0.286868665,0.385458881,0.637311442,0.617796595,0.433051152,0.924598762,0.161544007,0.538941032,3.2,3.4,3.1,2.2,4.6,0.8,3.8,2.7,0.688417762,0.756452465,374037230,#MAGA,FALSE
7188,0.036578053,0.083851147,0.303217448,0.341192636,0.598331807,0.264499589,0.110986912,0.577046617,1.5,1.7,1.7,3,1.3,0.6,2.4,2.9,0.341219355,0.474488541,729113617736536000,#MAGA,FALSE
7189,0.00285694,0.018599227,0.149407927,0.198696697,0.224270463,0.147392934,0.079246657,0.239056859,0.7,0.4,1,1.1,0.7,0.4,1.2,1.2,0.079454653,0.236336911,1019420070504620000,#MAGA,FALSE
7190,0.059424802,0.018599227,0.802367303,0.371898875,0.360540536,0.684646233,0.568280683,0.08359274,4,2.1,1.9,1.8,3.4,2.8,1.2,0.4,0.421517259,0.236336911,1136012426,#MAGA,FALSE
7191,0.011259347,0.016452305,0.381522992,0.436280911,0.281436837,0.41173063,0.460314811,0.032317978,1.9,1,2.2,1.4,2.1,2.3,1.1,0.2,0.193749479,0.221795688,1344165835,#MAGA,FALSE
7192,0.001725458,0.004725362,0.075375337,0.150687141,0.1160555,0.147392934,0.088777716,0.032317978,0.4,0.2,0.8,0.6,0.7,0.4,0.5,0.2,0.045343501,0.103285735,142804070,#MAGA,FALSE
7193,0.002080127,0.003116818,0.604473547,0.126741841,0.306633962,0.751784998,0.240328119,0.05042453,3,0.3,0.6,1.5,3.8,1.2,0.4,0.3,0.057807183,0.070892573,259118098,#MAGA,FALSE
7194,0.2564674,0.093608419,0.080385489,0.356398198,0.05312993,0.103889657,0.384849463,0.881952456,0.4,3.3,1.8,0.3,0.5,1.9,2.5,4.4,0.669827127,0.495057564,994290877672505000,#MAGA,FALSE
7195,0.003831756,0.00521331,0.091326306,0.283778917,0.074737554,0.043647178,0.083889305,0.034824478,0.5,0.5,1.4,0.4,0.2,0.4,0.6,0.2,0.100309357,0.111167191,1555494782,#MAGA,FALSE
7196,0.110463768,0.1803031,0.260883085,0.678746199,0.184848764,0.110254451,0.110986912,0.650178254,1.3,2.6,3.4,0.9,0.6,0.6,3.1,3.3,0.527496824,0.616428063,966783890064101000,#MAGA,FALSE
7197,0.110463768,0.1803031,0.260883085,0.678746199,0.184848764,0.110254451,0.110986912,0.650178254,1.3,2.6,3.4,0.9,0.6,0.6,3.1,3.3,0.527496824,0.616428063,966783890064101000,#MAGA,FALSE
7198,0.021603217,0.067479061,0.27456232,0.29758154,0.333041419,0.139219666,0.26368444,0.239056859,1.4,1.3,1.5,1.7,0.7,1.3,2.2,1.2,0.269102246,0.433677434,469925974,#MAGA,FALSE
7199,0.021603217,0.067479061,0.288678674,0.326306901,0.333041419,0.139219666,0.240328119,0.239056859,1.4,1.3,1.6,1.7,0.7,1.2,2.2,1.2,0.269102246,0.433677434,469925974,#MAGA,FALSE
7200,0.002412482,0.003940624,0.303217448,0.083268406,0.122431359,0.147392934,0.957963941,0.154610258,1.5,0.3,0.4,0.6,0.7,4.8,0.4,0.8,0.06783457,0.088995156,876266849482280000,#MAGA,FALSE
7201,0.002412482,0.003940624,0.303217448,0.083268406,0.136088798,0.147392934,0.957963941,0.154610258,1.5,0.3,0.4,0.7,0.7,4.8,0.4,0.8,0.06783457,0.088995156,876266849482280000,#MAGA,FALSE
7202,0.046773783,0.145776203,0.81320069,0.502884905,0.568829433,0.592828268,0.475747179,0.154610258,4.1,1.9,2.5,2.8,3,2.4,2.9,0.8,0.380551857,0.576808656,954596279572619000,#MAGA,FALSE
7203,0.012788431,0.030450445,0.110250333,0.371898875,0.158958342,0.097851882,0.110986912,0.577046617,0.6,1,1.9,0.8,0.5,0.6,1.5,2.9,0.207427967,0.300816712,1048699852446740000,#MAGA,FALSE
7204,0.014543681,0.016452305,0.168026537,0.403675302,0.224270463,0.194309275,0.475747179,0.283739797,0.8,1.1,2,1.1,1,2.4,1.1,1.4,0.221806472,0.221795688,887135536296734000,#MAGA,FALSE
7205,0.003134129,0.008048111,0.27456232,0.209571931,0.374655042,0.139219666,0.583419726,0.072487975,1.4,0.4,1,1.9,0.7,2.9,0.7,0.4,0.085924,0.148120708,330360224,#MAGA,FALSE
7206,0.001261693,0.002307921,0.080385489,0.134339039,0.083581381,0.076726235,0.17904829,0.027817973,0.4,0.1,0.7,0.4,0.4,0.9,0.2,0.1,0.025471598,0.048113666,55265262,#MAGA,FALSE
7207,0.075832357,0.016452305,0.431992025,0.126741841,0.448015507,0.277655342,0.137911216,0.283739797,2.2,2.3,0.6,2.2,1.4,0.7,1.1,1.4,0.463592191,0.221795688,1026111248478470000,#MAGA,FALSE
7208,0.097413891,0.1803031,0.653282836,0.452811516,0.346662998,0.227500288,0.301336415,0.118360101,3.3,2.5,2.3,1.7,1.1,1.5,3.1,0.6,0.506191959,0.616428063,817159851579150000,#MAGA,FALSE
7209,0.059424802,0.067479061,0.091326306,0.55290049,0.158958342,0.097851882,0.130705413,0.368296058,0.5,2.1,2.8,0.8,0.5,0.7,2.2,1.8,0.421517259,0.433677434,830565178219565000,#MAGA,FALSE
7210,0.011259347,0.008048111,0.27456232,0.56938667,0.269321703,0.174303676,0.074839956,0.154610258,1.4,1,2.8,1.3,0.9,0.4,0.7,0.8,0.193749479,0.148120708,818289521666228000,#MAGA,FALSE
7211,0.006043447,0.006431293,0.27456232,0.270370074,0.184848764,0.194309275,0.670125997,0.368296058,1.4,0.7,1.4,0.9,1,3.4,0.6,1.8,0.135582577,0.128515834,987835562525712000,#MAGA,FALSE
7212,0.0099223,0.018599227,0.466511556,0.311763277,0.175873829,0.349059933,0.370283068,0.034824478,2.3,0.9,1.6,0.9,1.7,1.9,1.2,0.2,0.180767269,0.236336911,3167240643,#MAGA,FALSE
7213,0.716143502,0.585642724,0.604473547,0.783067857,0.681971276,0.909435968,0.568280683,0.864884946,3,4.4,3.9,3.4,4.5,2.8,4.2,4.3,0.888218495,0.846820268,950630783873564000,#MAGA,TRUE
7214,0.005363701,0.014565852,0.247652714,0.134339039,0.707710027,0.155959099,0.137911216,0.21207915,1.2,0.6,0.7,3.5,0.8,0.7,1,1.1,0.125889289,0.207905573,786221374310264000,#MAGA,FALSE
7215,0.005363701,0.014565852,0.247652714,0.134339039,0.707710027,0.155959099,0.137911216,0.21207915,1.2,0.6,0.7,3.5,0.8,0.7,1,1.1,0.125889289,0.207905573,786221374310264000,#MAGA,FALSE
7216,0.005363701,0.014565852,0.247652714,0.134339039,0.707710027,0.155959099,0.137911216,0.21207915,1.2,0.6,0.7,3.5,0.8,0.7,1,1.1,0.125889289,0.207905573,786221374310264000,#MAGA,FALSE
7217,0.007724055,0.010164988,0.075375337,0.150687141,0.293877765,0.052788974,0.145447808,0.175909689,0.4,0.8,0.8,1.5,0.3,0.7,0.9,0.9,0.156855103,0.170132427,757345172,#MAGA,FALSE
7218,0.014543681,0.023811569,0.091326306,0.311763277,0.493368203,0.427948527,0.218426911,0.054256591,0.5,1.1,1.6,2.5,2.1,1.1,1.3,0.3,0.221806472,0.267344003,36814557,#MAGA,FALSE
7219,0.716143502,0.1803031,0.897413618,0.678746199,0.627138728,0.764001561,0.70986297,0.881952456,4.5,4.4,3.4,3.1,3.8,3.5,3.1,4.4,0.888218495,0.616428063,67011852,#MAGA,FALSE
7220,0.2564674,0.355154311,0.178009523,0.387667639,0.360540536,0.072140034,0.251826683,0.89712048,0.9,3.3,1.9,1.8,0.4,1.3,3.7,4.5,0.669827127,0.740959859,700661366064095000,#MAGA,FALSE
7221,0.041425126,0.116935967,0.054380119,0.403675302,0.1160555,0.04955679,0.110986912,0.404932889,0.3,1.8,2,0.6,0.2,0.6,2.7,2,0.360651907,0.536176148,4857949072,#MAGA,FALSE
7222,0.110463768,0.244462545,0.483913614,0.852242833,0.463074603,0.787165524,0.598403055,0.072487975,2.4,2.6,4.3,2.3,3.9,3,3.4,0.4,0.527496824,0.672938752,560580769,#MAGA,FALSE
7223,0.005363701,0.008048111,0.637311442,0.209571931,0.184848764,0.147392934,0.240328119,0.058361975,3.2,0.6,1,0.9,0.7,1.2,0.7,0.3,0.125889289,0.148120708,282126132,#MAGA,FALSE
7224,0.016566752,0.012907437,0.091326306,0.356398198,0.1160555,0.046512789,0.370283068,0.253398775,0.5,1.2,1.8,0.6,0.2,1.9,1,1.3,0.236883777,0.194667737,1023931286489110000,#MAGA,FALSE
7225,0.059424802,0.05430461,0.349176123,0.419890699,0.167245247,0.655211755,0.355948984,0.577046617,1.7,2.1,2.1,0.8,3.3,1.8,2,2.9,0.421517259,0.39374646,1017565729716080000,#MAGA,FALSE
7226,0.036578053,0.048615291,0.699067514,0.283778917,0.269321703,0.764001561,0.683681567,0.225281737,3.5,1.7,1.4,1.3,3.8,3.4,1.9,1.1,0.341219355,0.374266788,245295624,#MAGA,FALSE
7227,0.007724055,0.018599227,0.222571318,0.387667639,0.129106336,0.09212893,0.26368444,0.089707323,1.1,0.8,1.9,0.6,0.5,1.3,1.2,0.4,0.156855103,0.236336911,46251367,#MAGA,FALSE
7228,0.075832357,0.104603479,0.860551414,0.469446866,0.707710027,0.640017119,0.399625233,0.1994511,4.3,2.3,2.3,3.5,3.2,2,2.6,1,0.463592191,0.515643331,759142415374639000,#MAGA,FALSE
7229,0.059424802,0.05430461,0.158495458,0.452811516,0.06307622,0.216010314,0.198001366,0.700922407,0.8,2.1,2.3,0.3,1.1,1,2,3.5,0.421517259,0.39374646,3411697120,#MAGA,FALSE
7230,0.011259347,0.008048111,0.234880083,0.326306901,0.213883707,0.277655342,0.341868544,0.187396141,1.2,1,1.6,1.1,1.4,1.7,0.7,0.9,0.193749479,0.148120708,3903457878,#MAGA,FALSE
7231,0.00285694,0.011448498,0.075375337,0.220878321,0.136088798,0.04955679,0.105016524,0.077859288,0.4,0.4,1.1,0.7,0.2,0.5,0.9,0.4,0.079454653,0.182079031,721572393089523000,#MAGA,FALSE
7232,0.006826175,0.005778301,0.501354771,0.23261518,0.143386718,0.560327318,0.161544007,0.13546586,2.5,0.7,1.2,0.7,2.8,0.8,0.6,0.7,0.145897657,0.119569867,3461318294,#MAGA,FALSE
7233,0.0099223,0.043420869,0.587672863,0.436280911,0.448015507,0.891581559,0.06293923,0.077859288,2.9,0.9,2.2,2.2,4.5,0.3,1.8,0.4,0.180767269,0.355186217,711245808,#MAGA,FALSE
7234,0.002412482,0.00272963,0.222571318,0.17823307,0.167245247,0.103889657,0.905377098,0.054256591,1.1,0.3,0.9,0.8,0.5,4.5,0.3,0.3,0.06783457,0.060780114,1351735808,#MAGA,FALSE
7235,0.452279002,0.104603479,0.604473547,0.51961296,0.493368203,0.239414795,0.598403055,0.775241191,3,3.9,2.6,2.5,1.2,3,2.6,3.9,0.771954233,0.515643331,526601851,#MAGA,FALSE
7236,0.036578053,0.060559163,0.553489451,0.585720438,0.538830307,0.951323751,0.642166361,0.368296058,2.8,1.7,2.9,2.7,4.8,3.2,2.1,1.8,0.341219355,0.413569898,31453986,#MAGA,FALSE
7237,0.004775576,0.008048111,0.27456232,0.17823307,0.269321703,0.227500288,0.26368444,0.154610258,1.4,0.6,0.9,1.3,1.1,1.3,0.7,0.8,0.116795374,0.148120708,433812769,#MAGA,FALSE
7238,0.011259347,0.018599227,0.050901079,0.311763277,0.175873829,0.043647178,0.170117236,0.481061291,0.3,1,1.6,0.9,0.2,0.9,1.2,2.4,0.193749479,0.236336911,1021204647816630000,#MAGA,FALSE
7239,0.041425126,0.03867703,0.27456232,0.387667639,0.203851584,0.251749932,0.099331419,0.154610258,1.4,1.8,1.9,1,1.3,0.5,1.7,0.8,0.360651907,0.336555195,747967802804428000,#MAGA,FALSE
7240,0.041425126,0.03867703,0.27456232,0.387667639,0.203851584,0.251749932,0.099331419,0.154610258,1.4,1.8,1.9,1,1.3,0.5,1.7,0.8,0.360651907,0.336555195,747967802804428000,#MAGA,FALSE
7241,0.021603217,0.048615291,0.234880083,0.257367141,0.104166126,0.097851882,0.370283068,0.632401321,1.2,1.3,1.3,0.5,0.5,1.9,1.9,3.2,0.269102246,0.374266788,953799413834530000,#MAGA,FALSE
7242,0.021603217,0.048615291,0.234880083,0.257367141,0.104166126,0.097851882,0.370283068,0.632401321,1.2,1.3,1.3,0.5,0.5,1.9,1.9,3.2,0.269102246,0.374266788,953799413834530000,#MAGA,FALSE
7243,0.003134129,0.007183846,0.066206203,0.159457582,0.360540536,0.043647178,0.355948984,0.054256591,0.3,0.4,0.8,1.8,0.2,1.8,0.7,0.3,0.085924,0.13802619,1580083178,#MAGA,FALSE
7244,0.002080127,0.004725362,0.140754288,0.168637131,0.319693175,0.227500288,0.275894648,0.040410786,0.7,0.3,0.8,1.6,1.1,1.4,0.5,0.2,0.057807183,0.103285735,39586127,#MAGA,FALSE
7245,0.002080127,0.004725362,0.140754288,0.168637131,0.319693175,0.227500288,0.275894648,0.040410786,0.7,0.3,0.8,1.6,1.1,1.4,0.5,0.2,0.057807183,0.103285735,39586127,#MAGA,FALSE
7246,0.001482813,0.00430424,0.091326306,0.220878321,0.360540536,0.097851882,0.079246657,0.058361975,0.5,0.2,1.1,1.8,0.5,0.4,0.5,0.3,0.035465933,0.095902762,701816749,#MAGA,FALSE
7247,0.00285694,0.011448498,0.080385489,0.326306901,0.184848764,0.097851882,0.099331419,0.037517839,0.4,0.4,1.6,0.9,0.5,0.5,0.9,0.2,0.079454653,0.182079031,2675410440,#MAGA,FALSE
7248,0.016566752,0.016452305,0.288678674,0.283778917,0.319693175,0.116958291,0.20802936,0.283739797,1.4,1.2,1.4,1.6,0.6,1,1.1,1.4,0.236883777,0.221795688,1001323830613360000,#MAGA,FALSE
7249,0.024702039,0.011448498,0.604473547,0.419890699,0.246102383,0.477401077,0.399625233,0.187396141,3,1.4,2.1,1.2,2.4,2,0.9,0.9,0.286212062,0.182079031,878449612431949000,#MAGA,FALSE
7250,0.002234495,0.008048111,0.188451281,0.150687141,0.257541174,0.08670852,0.198001366,0.032317978,0.9,0.3,0.8,1.3,0.4,1,0.7,0.2,0.062633878,0.148120708,1345758930,#MAGA,FALSE
7251,0.002618313,0.011448498,0.140754288,0.326306901,0.333041419,0.072140034,0.074839956,0.118360101,0.7,0.4,1.6,1.7,0.4,0.4,0.9,0.6,0.073433262,0.182079031,2431961367,#MAGA,FALSE
7252,0.0099223,0.008048111,0.222571318,0.244779764,0.293877765,0.204946688,0.240328119,0.187396141,1.1,0.9,1.2,1.5,1,1.2,0.7,0.9,0.180767269,0.148120708,185505931,#MAGA,FALSE
7253,0.00285694,0.002910297,0.501354771,0.23261518,0.235010835,0.726110191,0.328061377,0.118360101,2.5,0.4,1.2,1.2,3.6,1.6,0.3,0.6,0.079454653,0.065655562,902270817572184000,#MAGA,FALSE
7254,0.03218322,0.034358494,0.381522992,0.270370074,0.224270463,0.36433814,0.26368444,0.538941032,1.9,1.6,1.4,1.1,1.8,1.3,1.6,2.7,0.322306022,0.318418856,1044296244284320000,#MAGA,FALSE
7255,0.007724055,0.016452305,0.199356987,0.311763277,0.433051152,0.216010314,0.946764797,0.089707323,1,0.8,1.6,2.2,1.1,4.7,1.1,0.4,0.156855103,0.221795688,4766035713,#MAGA,FALSE
7256,0.002412482,0.011448498,0.110250333,0.168637131,0.129106336,0.124012932,0.314545331,0.046849714,0.6,0.3,0.8,0.6,0.6,1.6,0.9,0.2,0.06783457,0.182079031,520422807,#MAGA,FALSE
7257,0.002234495,0.016452305,0.085697796,0.341192636,0.388985982,0.110254451,0.198001366,0.058361975,0.4,0.3,1.7,1.9,0.6,1,1.1,0.3,0.062633878,0.221795688,329382212,#MAGA,FALSE
7258,0.002234495,0.007183846,0.097285153,0.29758154,0.568829433,0.139219666,0.110986912,0.025802286,0.5,0.3,1.5,2.8,0.7,0.6,0.7,0.1,0.062633878,0.13802619,806157870,#MAGA,FALSE
7259,0.110463768,0.162307584,0.097285153,0.403675302,0.158958342,0.097851882,0.218426911,0.558079309,0.5,2.6,2,0.8,0.5,1.1,3,2.8,0.527496824,0.596776171,4383818914,#MAGA,FALSE
7260,0.001418792,0.003116818,0.210729931,0.159457582,0.167245247,0.131429759,0.198001366,0.072487975,1.1,0.2,0.8,0.8,0.7,1,0.4,0.4,0.03265991,0.070892573,2316854518,#MAGA,FALSE
7261,0.538776111,0.636663704,0.11728456,0.51961296,0.293877765,0.09212893,0.429705913,0.949718859,0.6,4.1,2.6,1.5,0.5,2.1,4.3,4.7,0.813871734,0.866990193,953495107906523000,#MAGA,TRUE
7262,0.538776111,0.636663704,0.11728456,0.51961296,0.293877765,0.09212893,0.429705913,0.949718859,0.6,4.1,2.6,1.5,0.5,2.1,4.3,4.7,0.813871734,0.866990193,953495107906523000,#MAGA,TRUE
7263,0.004775576,0.004725362,0.570665411,0.283778917,0.319693175,0.510678834,0.17904829,0.05042453,2.9,0.6,1.4,1.6,2.6,0.9,0.5,0.3,0.116795374,0.103285735,58607069,#MAGA,FALSE
7264,0.007724055,0.010164988,0.518792632,0.257367141,0.641224427,0.608797244,0.444958161,0.054256591,2.6,0.8,1.3,3.2,3,2.2,0.9,0.3,0.156855103,0.170132427,3314143051,#MAGA,FALSE
7265,0.036578053,0.012907437,0.668916287,0.270370074,0.598331807,0.494033347,0.70986297,0.21207915,3.3,1.7,1.4,3,2.5,3.5,1,1.1,0.341219355,0.194667737,718214940251840000,#MAGA,FALSE
7266,0.159909133,0.1803031,0.501354771,0.585720438,0.732183735,0.684646233,0.598403055,0.538941032,2.5,3,2.9,3.7,3.4,3,3.1,2.7,0.590512927,0.616428063,414451708,#MAGA,FALSE
